WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2023,MG GT,"[{'ReservationKey': 0, 'CarKey': 99907, 'CustomerName': 'Running Contract, 1421', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 11:15:00 AM', 'ToDateTime': '9/26/2024 11:15:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,99907,5,630.0,0.0,2369,31826,-1,2,00971525264314,19580,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG 5,"[{'ReservationKey': 0, 'CarKey': 141466, 'CustomerName': 'Running Contract, 1380', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/17/2024 7:00:00 PM', 'ToDateTime': '8/16/2024 7:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,141466,5,630.0,0.0,2369,1220,-1,2,00971525264314,55364,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG 5,"[{'ReservationKey': 0, 'CarKey': 141467, 'CustomerName': 'Running Contract, 1355', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/7/2024 7:20:00 PM', 'ToDateTime': '8/6/2024 7:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,141467,5,630.0,0.0,2369,166,-1,2,00971525264314,78301,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ONE,"[{'ReservationKey': 0, 'CarKey': 101775, 'CustomerName': 'Running Contract, 1372', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/11/2024 8:38:00 PM', 'ToDateTime': '8/10/2024 8:38:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,101775,5,630.0,0.0,2369,40978,-1,2,00971525264314,52362,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ONE,"[{'ReservationKey': 0, 'CarKey': 101776, 'CustomerName': 'Running Contract, 1357', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/28/2024 9:01:00 PM', 'ToDateTime': '8/4/2024 9:01:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,101776,5,630.0,0.0,2369,46348,-1,2,00971525264314,52531,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,MG 5,,4,AL MONSEF RENT A CAR L.L.C.,,101777,5,630.0,0.0,2369,20966,-1,2,00971525264314,52421,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ONE,"[{'ReservationKey': 0, 'CarKey': 101782, 'CustomerName': 'Running Contract, 1370', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/15/2024 4:48:00 PM', 'ToDateTime': '8/1/2024 4:48:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,101782,5,630.0,0.0,2369,27596,-1,2,00971525264314,29139,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ONE,"[{'ReservationKey': 0, 'CarKey': 101783, 'CustomerName': 'Running Contract, 1347', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/5/2024 4:07:00 PM', 'ToDateTime': '8/5/2024 4:07:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,101783,5,630.0,0.0,2369,20946,-1,2,00971525264314,52417,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 117324, 'CustomerName': 'Running Contract, 1413', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 7:08:00 AM', 'ToDateTime': '8/1/2024 7:08:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,117324,5,630.0,0.0,2369,14029,-1,2,00971525264314,36372,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,OPEL CORSA,"[{'ReservationKey': 0, 'CarKey': 127757, 'CustomerName': 'Running Contract, 1418', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:04:00 AM', 'ToDateTime': '8/30/2024 10:04:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,127757,5,630.0,0.0,2369,5905,-1,2,00971525264314,54375,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,OPEL MOKKA,,4,AL MONSEF RENT A CAR L.L.C.,,127759,5,630.0,0.0,2369,8991,-1,2,00971525264314,78586,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,OPEL CORSA,"[{'ReservationKey': 0, 'CarKey': 127763, 'CustomerName': 'Running Contract, 1323', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/25/2024 11:20:00 AM', 'ToDateTime': '8/24/2024 11:20:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,127763,5,630.0,0.0,2369,6759,-1,2,00971525264314,47592,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,OPEL MOKKA,"[{'ReservationKey': 0, 'CarKey': 127764, 'CustomerName': 'Running Contract, 1238', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/27/2024 3:13:00 PM', 'ToDateTime': '7/31/2024 3:13:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,127764,5,630.0,0.0,2369,3318,-1,2,00971525264314,79869,BUSINESS BAY,2400.0,4,100.0,Dubai
