deprecated,manufacturer,tyres_info,model_specifications,image_pin_url_3x,first_maintenance_mileage,fuel_distance_enabled,default_tags,fuel_type,image_small_url,registry_model,registry_manufacturer,intermediate_maintenance_mileage,image_map_url_3x,fuel_cap_side,short_name,maintenance_mileage,code,image_map_url_2x,image_pin_url_2x,image_large_url,name
False,Mercedes,[],[],,,True,[],,,S500,Mercedes,,,,S500,,fef8f4c5138eafa0df7af596994ab7d9,,,,Mercedes S500
False,Mini Cooper Green,[],[],,,True,[],,,2024,Mini Cooper Green,,,,2024,,77d4d81b22ba210afb6e1f3a07fd5525,,,,Mini Cooper Green 2024
False,Mitsubisi Xpander,[],[],,,True,[],,,2024,Mitsubisi Xpander,,,,2024,,e96a89bf6a6bab97c6f1d3f2bd78b1d1,,,,Mitsubisi Xpander 2024
False,NISSAN,[],"[{'name': 'FuelTankVolume', 'value_localized': '140 model.specification.FuelTankVolume.unit(0)', 'value': '140', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 140, 'id': '426a499452987eb999ea89e6781bb62e_FuelTankVolume'}]",,,True,[],,,PATROL SE P.C,NISSAN,,,,PATROL SE P.C,,426a499452987eb999ea89e6781bb62e,,,,NISSAN PATROL SE P.C
False,PORSCHE,[],"[{'name': 'FuelTankVolume', 'value_localized': '60 model.specification.FuelTankVolume.unit(0)', 'value': '60', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 60, 'id': '4c7d2b0cb751430e0a032d31669af235_FuelTankVolume'}]",,,True,[],,,911 CARRERA 4GTS,PORSCHE,,,,911 CARRERA 4GTS,,4c7d2b0cb751430e0a032d31669af235,,,,PORSCHE 911 CARRERA 4GTS
False,PORSCHE,[],[],,,True,[],,,TARGA,PORSCHE,,,,TARGA,,74cf2bdcfc5e71f3b9b5ea93a6f66eca,,,,PORSCHE TARGA
False,Porsche Boxster 718 Convertible,[],[],,,True,[],,,2024,Porsche Boxster 718 Convertible,,,,2024,,c5477bd2d8dd86d2bd0101e055465838,,,,Porsche Boxster 718 Convertible 2024
False,RANGE ROVER,[],"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '3e98664d914ff1aa2ce82eb13b814eff_FuelTankVolume'}]",,,True,[],,,SPORT,RANGE ROVER,,,,SPORT,,3e98664d914ff1aa2ce82eb13b814eff,,,,RANGE ROVER SPORT
False,RANGE ROVER,[],[],,,True,[],,,SPORT,RANGE ROVER,,,,SPORT,,4303eabcc5ecc89d9b7b85c0c9fa5939,,,,RANGE ROVER SPORT
False,RANGE ROVER,[],"[{'name': 'FuelTankVolume', 'value_localized': '72 model.specification.FuelTankVolume.unit(2)', 'value': '72', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 72, 'id': '525dde020b8add591ac102323307d674_FuelTankVolume'}]",,,True,[],,,SPORT,RANGE ROVER,,,,SPORT,,525dde020b8add591ac102323307d674,,,,RANGE ROVER SPORT
False,RANGE ROVER,[],"[{'name': 'FuelTankVolume', 'value_localized': '75 model.specification.FuelTankVolume.unit(0)', 'value': '75', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 75, 'id': 'e8760656959e963d9afafe310e596c2e_FuelTankVolume'}]",,,True,[],,,VELAR,RANGE ROVER,,,,VELAR,,e8760656959e963d9afafe310e596c2e,,,,RANGE ROVER VELAR
False,RANGE ROVER,[],"[{'name': 'FuelTankVolume', 'value_localized': '68 model.specification.FuelTankVolume.unit(0)', 'value': '68', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 68, 'id': 'b7fbc6836d122b3d931859ad9759be3c_FuelTankVolume'}]",,,True,[],,,VOGUE,RANGE ROVER,,,,VOGUE,,b7fbc6836d122b3d931859ad9759be3c,,,,RANGE ROVER VOGUE
False,Range Rover Sport,[],[],,,True,[],,,2023,Range Rover Sport,,,,2023,,6eaf74538d6f9da505e6b0269d343b4e,,,,Range Rover Sport 2023
False,TOYOTA,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '44fe087851217e6f7b4d02bdf8de4b21_FuelTankVolume'}]",,,True,[],,,CAMRY,TOYOTA,,,,CAMRY,,44fe087851217e6f7b4d02bdf8de4b21,,,,TOYOTA CAMRY
False,TOYOTA,[],"[{'name': 'FuelTankVolume', 'value_localized': '79 model.specification.FuelTankVolume.unit(0)', 'value': '79', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 79, 'id': '1aa89a5e53a51ef4ae1a1403c03bc408_FuelTankVolume'}]",,,True,[],,,LAND CRUISER,TOYOTA,,,,LAND CRUISER,,1aa89a5e53a51ef4ae1a1403c03bc408,,,,TOYOTA LAND CRUISER
False,TOYOTA,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '09850867a8ab300284f1508dce80eb0b_FuelTankVolume'}]",,,True,[],,,YARIS,TOYOTA,,,,YARIS,,09850867a8ab300284f1508dce80eb0b,,,,TOYOTA YARIS
False,TOYOYA YARIS,[],[],,,True,[],,,2023,TOYOYA YARIS,,,,2023,,5f0ffa5fd67ce71689ba90d79f45ea7d,,,,TOYOYA YARIS 2023
