DayRentValue,WD,MemberName,WeekRentValue,MonthRentValue,BookingDiscount,Doors,Seats,CarName,Gear,Region,Milage,CarKey,City,CarNo,MemberNo,Passengers,MobileSalesMan,Model,CarPhotoURL,Reservations,Cylinders
250.0,2,X CAR RENTAL,1400.0,3500.0,0.0,4,2,SUZUKI JIMNY,-1,Dubai Festival City,495,141210,Dubai,37030,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 141210, 'CustomerName': 'Running Contract, 25574', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/16/2024 9:30:00 PM', 'ToDateTime': '7/17/2024 9:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,1750.0,6000.0,0.0,4,2,FORD TERRITIRY,-1,Dubai Festival City,27242,109137,Dubai,64616,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 109137, 'CustomerName': 'Running Contract, 25778', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 2:30:00 PM', 'ToDateTime': '8/27/2024 2:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,1750.0,6000.0,0.0,4,2,CHANGAN CS 85,-1,Dubai Festival City,60062,117113,Dubai,81838,2277,5,00971566299999,2022,,"[{'ReservationKey': 0, 'CarKey': 117113, 'CustomerName': 'Running Contract, 25811', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 11:30:50 PM', 'ToDateTime': '7/30/2024 11:30:50 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,1400.0,5000.0,0.0,4,2,JETOUR DASHING,-1,Dubai Festival City,9315,128698,Dubai,50520,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 128698, 'CustomerName': 'Running Contract, 25604', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/18/2024 5:00:00 PM', 'ToDateTime': '7/19/2024 5:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,AUDI A6,-1,Dubai Festival City,214920,20347,Dubai,77901,2277,5,00971566299999,2016,,,4
250.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,AUDI A6,-1,Dubai Festival City,216427,20354,Dubai,57309,2277,5,00971566299999,2016,,,4
250.0,2,X CAR RENTAL,1750.0,6000.0,0.0,4,2,HONDA ZR V,-1,Dubai Festival City,6519,134905,Dubai,87262,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 134905, 'CustomerName': 'Running Contract, 25805', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 7:00:00 PM', 'ToDateTime': '8/2/2024 7:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,1400.0,4000.0,0.0,4,2,JETOUR DASHING,-1,Dubai Festival City,6079,126596,Dubai,84874,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 126596, 'CustomerName': 'Running Contract, 24122', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/23/2024 8:00:20 PM', 'ToDateTime': '4/24/2024 8:00:20 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,1400.0,4000.0,0.0,4,2,JETOUR DASHING,-1,Dubai Festival City,13064,126597,Dubai,89843,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 126597, 'CustomerName': 'Running Contract, 25792', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 9:30:00 PM', 'ToDateTime': '7/29/2024 9:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,SUZUKI JIMNY,-1,Dubai Festival City,106551,20817,Dubai,65266,2277,5,00971566299999,2021,,"[{'ReservationKey': 0, 'CarKey': 20817, 'CustomerName': 'Running Contract, 25846', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 6:00:13 PM', 'ToDateTime': '8/1/2024 6:00:13 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
