Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
,100.0,,DUBAI ,DUBAI ,4,2023,24647,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,79088,62596,CHEVROLET TAHOE
"[{'ReservationKey': 0, 'CarKey': 132182, 'CustomerName': 'Running Contract, 12787', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/15/2024 12:28:00 PM', 'ToDateTime': '4/15/2024 12:28:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2021,53290,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,132182,46057,CHEVROLET TAHOE
,100.0,,DUBAI ,DUBAI ,4,2022,36795,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,58667,82664,CHEVROLETE TAHOE
,100.0,,DUBAI ,DUBAI ,4,2021,EXTRA,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,11107,21232,EXTRA
,100.0,,DUBAI ,DUBAI ,4,2022,8318,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,63627,42609,FERRARI F8 TRIBUTO
"[{'ReservationKey': 0, 'CarKey': 116863, 'CustomerName': 'Running Contract, 15757', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 12:18:00 AM', 'ToDateTime': '8/16/2024 12:18:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,54941,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,116863,26731,GMC YUKON
,100.0,,DUBAI ,DUBAI ,4,2022,33596,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,76698,16076,GMC YUKON DENALI
"[{'ReservationKey': 0, 'CarKey': 135430, 'CustomerName': 'Running Contract, 15843', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 12:49:00 PM', 'ToDateTime': '8/8/2024 12:49:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2024,10419,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,135430,6182,HYUNDAI ELANTRA 
,100.0,,DUBAI ,DUBAI ,4,2015,66846,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,10228,29950,HYUNDAI SONATA
"[{'ReservationKey': 0, 'CarKey': 126415, 'CustomerName': 'Running Contract, 15872', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 7:34:00 AM', 'ToDateTime': '8/10/2024 7:34:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2024,43704,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,126415,12851,JAC J7
