Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
,100.0,,Dubai,Dubai,4,2023,85293,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,128964,12583,NISSAN SUNNY
,100.0,,Dubai,Dubai,4,2023,31046,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,129821,24781,NISSAN SUNNY
"[{'ReservationKey': 0, 'CarKey': 129842, 'CustomerName': 'Running Contract, 1407', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/11/2024 5:05:00 PM', 'ToDateTime': '8/10/2024 5:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2023,85969,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,129842,23417,NISSAN SUNNY
"[{'ReservationKey': 0, 'CarKey': 129843, 'CustomerName': 'Running Contract, 364', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/10/2024 6:10:00 PM', 'ToDateTime': '8/9/2024 6:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2023,48710,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,129843,15255,NISSAN SUNNY
,100.0,,Dubai,Dubai,4,2023,85789,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,129844,24860,NISSAN SUNNY
,100.0,,Dubai,Dubai,4,2019,76784,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,129829,209865,NISSAN SUNNY
,100.0,,Dubai,Dubai,4,2020,65910,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,129849,143560,RENAULT SYMBOL
"[{'ReservationKey': 0, 'CarKey': 130935, 'CustomerName': 'Running Contract, 77', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/13/2024 2:20:00 PM', 'ToDateTime': '7/29/2024 2:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2016,74212,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,130935,90959,CHEVROLET SPARK
,100.0,,Dubai,Dubai,4,2020,81995,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,130963,157843,RENAULT SYMBOL
"[{'ReservationKey': 0, 'CarKey': 141918, 'CustomerName': 'Running Contract, 1471', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 7:10:00 PM', 'ToDateTime': '8/28/2024 7:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2023,85364,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141918,20041,NISSAN SUNNY 
